Name,Length
ENSMUST00000331204,984
ENSMUST00000331224,762
ENSMUST00000245992,1078
ENSMUST00000331207,950
ENSMUST00000331225,1149
ENSMUST00000331214,1028
ENSMUST00000331208,985
ENSMUST00000331215,1082
ENSMUST00000331209,915
ENSMUST00000331203,1149
ENSMUST00000242956,1462
ENSMUST00000331211,1190
ENSMUST00000246902,715
ENSMUST00000331217,1314
ENSMUST00000331213,1373
ENSMUST00000331210,962
ENSMUST00000331216,936
ENSMUST00000331202,1435
ENSMUST00000331218,674
ENSMUST00000331223,860
ENSMUST00000331222,1065
ENSMUST00000331221,952
ENSMUST00000331220,593
ENSMUST00000331219,937
ENSMUST00000331226,459
ENSMUST00000229491,372
ENSMUST00000331227,209
ENSMUST00000330586,947
ENSMUST00000330585,1586
ENSMUST00000330587,978
ENSMUST00000330588,794
ENSMUST00000330589,878
ENSMUST00000330595,549
ENSMUST00000330575,860
ENSMUST00000330601,471
ENSMUST00000330596,327
ENSMUST00000330590,982
ENSMUST00000330591,1131
ENSMUST00000330592,1628
ENSMUST00000330603,403
ENSMUST00000330602,433
ENSMUST00000330593,912
ENSMUST00000330594,2178
ENSMUST00000330576,854
ENSMUST00000330597,891
ENSMUST00000330598,1136
ENSMUST00000330599,1607
ENSMUST00000330600,911
ENSMUST00000330604,396
ENSMUST00000330605,835
ENSMUST00000330579,958
ENSMUST00000330577,888
ENSMUST00000330580,849
ENSMUST00000330578,936
ENSMUST00000330582,997
ENSMUST00000330581,928
ENSMUST00000330584,981
ENSMUST00000330583,622
ENSMUST00000330923,1020
ENSMUST00000336662,387
ENSMUST00000229890,2998
ENSMUST00000053106,2801
ENSMUST00000059433,2185
ENSMUST00000226615,10
ENSMUST00000228521,1790
ENSMUST00000226495,441
ENSMUST00000229443,623
ENSMUST00000267995,880
ENSMUST00000267994,1323
ENSMUST00000267996,618
ENSMUST00000370768,624
ENSMUST00000370767,468
ENSMUST00000370766,391
ENSMUST00000370765,891
ENSMUST00000370994,437
ENSMUST00000353239,1075
ENSMUST00000243552,1677
ENSMUST00000379164,948
ENSMUST00000379400,1181
ENSMUST00000230522,500
ENSMUST00000339059,1409
ENSMUST00000339060,453
ENSMUST00000369366,1221
ENSMUST00000369365,747
ENSMUST00000369364,1422
ENSMUST00000369363,1150
ENSMUST00000369606,834
ENSMUST00000369607,998
ENSMUST00000369608,745
ENSMUST00000023104,2271
ENSMUST00000229109,811
ENSMUST00000229008,724
ENSMUST00000023105,2408
ENSMUST00000230430,1668
ENSMUST000001002490,1467
ENSMUST00000338546,1222
ENSMUST00000338545,1002
ENSMUST00000338553,974
ENSMUST00000338551,585
ENSMUST00000338550,611
ENSMUST00000338547,959
ENSMUST00000338548,793
ENSMUST00000338552,399
ENSMUST00000338549,1166
ENSMUST00000126854,4005
ENSMUST00000129223,3750
ENSMUST00000128775,3586
ENSMUST00000177352,3395
ENSMUST00000134885,1422
ENSMUST00000175894,2612
ENSMUST00000125002,781
ENSMUST00000123397,4204
ENSMUST00000155810,654
ENSMUST00000146214,729
ENSMUST00000134371,390
ENSMUST00000153241,371
ENSMUST00000149419,856
ENSMUST00000153464,619
ENSMUST00000146620,661
ENSMUST00000142196,456
ENSMUST00000135080,392
ENSMUST00000149373,483
ENSMUST00000124374,920
ENSMUST00000299915,399
ENSMUST00000230531,702
ENSMUST00000117892,2536
ENSMUST00000135073,404
ENSMUST00000229084,789
ENSMUST000000798384,3985
ENSMUST00000116408,4226
ENSMUST000000884022,4223
ENSMUST00000151334,1572
ENSMUST00000121514,3767
ENSMUST00000119670,3899
ENSMUST00000116409,4113
ENSMUST00000118294,4069
ENSMUST00000120683,3701
ENSMUST00000228466,5179
ENSMUST00000156045,2367
ENSMUST00000135651,639
ENSMUST00000134258,770
ENSMUST00000267657,464
ENSMUST00000340565,713
ENSMUST000000231195,4370
ENSMUST00000139656,813
ENSMUST00000126568,389
ENSMUST00000173104,343
ENSMUST00000174633,376
ENSMUST00000173611,762
ENSMUST00000282229,640
ENSMUST00000305437,294
ENSMUST00020181816,311
ENSMUST00000241564,863
ENSMUST00000229433,631
ENSMUST00000229428,1455
ENSMUST00000064200,1623
ENSMUST00000230072,401
ENSMUST00000231144,734
ENSMUST00000230144,727
ENSMUST00000230361,585
ENSMUST00000230005,927
ENSMUST00000231079,571
ENSMUST000000883552,4862
ENSMUST000000231235,5104
ENSMUST00000131560,575
ENSMUST00000131910,654
ENSMUST00000128547,491
ENSMUST00000139246,809
ENSMUST00000133488,626
ENSMUST00000127879,715
ENSMUST00000140064,613
ENSMUST00000230148,3666
ENSMUST00000291808,1511
ENSMUST00000291809,3869
ENSMUST00000291810,1339
ENSMUST00000291811,825
ENSMUST00000309561,1138
ENSMUST000000441896,6575
ENSMUST00000181855,4886
ENSMUST00000180716,3882
ENSMUST00000180657,3806
ENSMUST00000180461,568
ENSMUST00000181349,2830
ENSMUST00000183105,518
ENSMUST00000180531,1270
ENSMUST00000182611,853
ENSMUST00000157700,129
ENSMUST00000229280,438
ENSMUST00000163507,2816
ENSMUST00000230445,2798
ENSMUST00000229344,785
ENSMUST00000051226,2879
ENSMUST00000181802,2489
ENSMUST00000143400,2226
ENSMUST000000591122,1049
ENSMUST00000123626,1100
ENSMUST00000123922,1162
ENSMUST00000346419,585
ENSMUST00000031914,2977
ENSMUST00000355356,1461
ENSMUST00000355357,930
ENSMUST00000165379,2083
ENSMUST00000154964,694
ENSMUST00000142443,2064
ENSMUST00000206224,1656
ENSMUST00000170618,1776
ENSMUST00000155603,831
ENSMUST00000132068,893
ENSMUST00000145768,948
ENSMUST00000073612,3821
ENSMUST00000205305,969
ENSMUST00000206621,819
ENSMUST00000205393,797
ENSMUST00000250498,410
ENSMUST00000060855,1308
ENSMUST00000324225,1012
ENSMUST00000169721,4288
ENSMUST000000237222,4212
ENSMUST00000216901,5330
ENSMUST00000079736,960
ENSMUST00000063289,918
ENSMUST00000206647,966
ENSMUST00000215830,2392
ENSMUST00000057386,1102
ENSMUST00000230662,261
ENSMUST00000189724,1016
ENSMUST00000332576,530
ENSMUST00000332543,1007
ENSMUST00000332548,917
ENSMUST00000332544,1009
ENSMUST00000185508,805
ENSMUST00000332557,604
ENSMUST00000332556,626
ENSMUST00000189907,989
ENSMUST00000332545,876
ENSMUST00000332546,879
ENSMUST00000332555,432
ENSMUST00000332547,806
ENSMUST00000332577,416
ENSMUST00000332575,465
ENSMUST00000191037,908
ENSMUST00000185584,576
ENSMUST00000332559,709
ENSMUST00000186090,635
ENSMUST00000332558,797
ENSMUST00000332553,891
ENSMUST00000332560,561
ENSMUST00000332561,326
ENSMUST00000332562,646
ENSMUST00000332563,402
ENSMUST00000332564,677
ENSMUST00000332565,802
ENSMUST00000332552,849
ENSMUST00000332578,456
ENSMUST00000332566,689
ENSMUST00000332551,784
ENSMUST00000332567,601
ENSMUST00000332568,685
ENSMUST00000332579,467
ENSMUST00000332570,768
ENSMUST00000332569,841
ENSMUST00000332571,699
ENSMUST00000332572,680
ENSMUST00000332573,857
ENSMUST00000332574,656
ENSMUST00000191513,847
ENSMUST00000332554,1134
ENSMUST00000231222,343
ENSMUST00000215320,1573
ENSMUST00000205491,420
ENSMUST00000213608,1374
ENSMUST00000075851,928
ENSMUST00000231084,487
ENSMUST00000217517,4535
ENSMUST00000109163,1058
ENSMUST00000216180,4944
ENSMUST00000023726,771
ENSMUST00000205772,5330
ENSMUST00000216822,5605
ENSMUST00000050451,933
ENSMUST00000205676,238
ENSMUST00000230542,3596
ENSMUST00000116400,2324
ENSMUST00000231066,1980
ENSMUST000000237277,2311
ENSMUST00000229818,612
ENSMUST00020182350,138
ENSMUST00000199842,117
ENSMUST00000084005,137
ENSMUST00000169707,7397
ENSMUST00000163180,683
ENSMUST00000012104,2175
ENSMUST00000168928,2011
ENSMUST00000170452,899
ENSMUST00000169674,616
ENSMUST00000164294,669
ENSMUST00000164565,465
ENSMUST00000130921,2015
ENSMUST00000247436,2318
ENSMUST00000163781,2171
ENSMUST00000023728,558
ENSMUST00000096224,6038
ENSMUST00000226236,3963
ENSMUST00000228903,4358
ENSMUST00000228566,3707
ENSMUST00000228596,326
ENSMUST00000227501,612
ENSMUST00000226500,425
ENSMUST00000187215,605
ENSMUST00000229223,346
ENSMUST00000230769,346
ENSMUST00000109150,2513
ENSMUST00000229282,376
ENSMUST00000003442,2734
ENSMUST00000230490,2477
ENSMUST00000230064,2714
ENSMUST000000034505,3187
ENSMUST00000160506,3093
ENSMUST00000159423,3411
ENSMUST00000161030,793
ENSMUST00000162384,321
ENSMUST00000159170,610
ENSMUST00000228973,889
ENSMUST00000109149,1034
ENSMUST000000034511,2203
ENSMUST00000120997,856
ENSMUST00000230172,1697
ENSMUST00000311230,2226
ENSMUST00000311229,1642
ENSMUST00000311228,1554
ENSMUST00000311226,1855
ENSMUST00000311227,1811
ENSMUST00000311231,1657
ENSMUST00000378014,606
ENSMUST00000378015,506
ENSMUST00000003444,1900
ENSMUST00000229471,566
ENSMUST00000230743,1314
ENSMUST00000003445,734
ENSMUST00000229562,2411
ENSMUST000000531832,4566
ENSMUST00000129354,405
ENSMUST00000156572,505
ENSMUST00000265243,892
ENSMUST00000265242,450
ENSMUST00000228546,2709
ENSMUST000000237322,2226
ENSMUST00000226610,2217
ENSMUST00000226655,1807
ENSMUST00000166022,1594
ENSMUST00000228594,1510
ENSMUST00000226846,1204
ENSMUST00000023734,2378
ENSMUST00000075444,3745
ENSMUST00000230409,368
ENSMUST00000181510,2224
ENSMUST00000229573,334
ENSMUST00000375691,548
ENSMUST00000230113,2070
ENSMUST00000168846,1652
ENSMUST00000229544,862
ENSMUST00000230560,814
ENSMUST00000229297,578
ENSMUST00000229346,507
ENSMUST00000229853,384
ENSMUST00000178486,19805
ENSMUST000000237416,19823
ENSMUST00000191973,899
ENSMUST00000229651,470
ENSMUST00000184363,751
ENSMUST00000269663,532
ENSMUST00000306845,584
ENSMUST00000230986,285
ENSMUST00000309586,228
ENSMUST00000230130,1439
ENSMUST00000229348,1069
ENSMUST000000245181,1261
ENSMUST00000229352,1604
ENSMUST00000230623,861
ENSMUST00000147015,1038
ENSMUST00000229876,798
ENSMUST00000229556,810
ENSMUST00000229508,819
ENSMUST00000155699,551
ENSMUST00000023737,4242
ENSMUST00000229775,694
ENSMUST00000230242,1460
ENSMUST00000359761,787
ENSMUST000000237360,2304
ENSMUST00000109127,2548
ENSMUST00000231087,562
ENSMUST00000123950,687
ENSMUST00000127548,970
ENSMUST00000135051,547
ENSMUST00000128818,380
ENSMUST00000126159,656
ENSMUST00000320989,621
ENSMUST00000320978,909
ENSMUST00000320982,635
ENSMUST00000320983,727
ENSMUST00000320981,1257
ENSMUST00000320990,391
ENSMUST00000320991,406
ENSMUST00000320992,269
ENSMUST00000320979,748
ENSMUST00000320986,585
ENSMUST00000229156,1620
ENSMUST00000320984,1831
ENSMUST00000229635,736
ENSMUST00000320993,540
ENSMUST00000320987,647
ENSMUST00000320988,568
ENSMUST00000320980,1199
ENSMUST00000320985,741
ENSMUST00000322099,559
ENSMUST00000077577,1743
ENSMUST00000140969,526
ENSMUST00000134214,899
ENSMUST00000229079,1116
ENSMUST00000097014,1803
ENSMUST00000320813,939
ENSMUST00000320816,382
ENSMUST00000320815,368
ENSMUST00000320812,354
ENSMUST00000320814,517
ENSMUST00000320811,1306
ENSMUST00000320817,579
ENSMUST00000320199,958
ENSMUST00000320200,1033
ENSMUST00000320195,894
ENSMUST00000320194,831
ENSMUST00000320201,856
ENSMUST00000320193,901
ENSMUST00000320197,522
ENSMUST00000320196,493
ENSMUST00000320198,731
ENSMUST00000321489,1176
ENSMUST00000242833,1168
ENSMUST00000321488,652
ENSMUST00000230737,1207
ENSMUST00000244904,808
ENSMUST00000241521,408
ENSMUST00000320451,589
ENSMUST00000320449,828
ENSMUST00000320450,1078
ENSMUST00000320452,440
ENSMUST00000320453,428
ENSMUST00000320439,2569
ENSMUST00000320440,1089
ENSMUST00000320441,1166
ENSMUST00000244155,983
ENSMUST00000320443,853
ENSMUST00000230013,5157
ENSMUST00000320442,1023
ENSMUST00000320444,986
ENSMUST00000320445,1286
ENSMUST00000320446,1066
ENSMUST00000320447,925
ENSMUST00000180490,996
ENSMUST00000320448,827
ENSMUST00000320438,709
ENSMUST00000322288,321
ENSMUST00000321852,1170
ENSMUST00000079818,313
ENSMUST000000589140,1982
ENSMUST00000230447,781
ENSMUST00000321253,1050
ENSMUST00000321254,929
ENSMUST00000321255,1194
ENSMUST00000321251,1418
ENSMUST00000321252,798
ENSMUST00000321672,921
ENSMUST00000321673,876
ENSMUST00000230021,1862
ENSMUST000000471045,1863
ENSMUST00000024249,1757
ENSMUST00000229268,397
ENSMUST00000230027,631
ENSMUST00000269866,799
ENSMUST00000269867,566
ENSMUST00000269869,498
ENSMUST00000269868,634
ENSMUST00000230054,2639
ENSMUST00000039665,2255
ENSMUST00000230868,714
ENSMUST00000230311,819
ENSMUST00000229740,865
ENSMUST00000229224,451
ENSMUST00000183449,61
ENSMUST00000064462,1474
ENSMUST00000344208,413
ENSMUST00000146173,381
ENSMUST00000061295,1564
ENSMUST00000230628,863
ENSMUST00000229073,750
ENSMUST00000229147,1275
ENSMUST00000063517,3096
ENSMUST00000229066,644
ENSMUST00000229493,2146
ENSMUST00000229663,523
ENSMUST00000157752,106
ENSMUST00020182995,88
ENSMUST00000262174,757
ENSMUST00000262173,425
ENSMUST00000041415,3698
ENSMUST00000228983,572
ENSMUST00000230973,217
ENSMUST00000230552,3225
ENSMUST00000267520,938
ENSMUST000000411907,1916
ENSMUST00000230444,1521
ENSMUST00000163506,1771
ENSMUST00000229656,885
ENSMUST00000229143,407
ENSMUST00000229399,485
ENSMUST00000231020,960
ENSMUST00000229671,354
ENSMUST00000229926,598
ENSMUST00000229359,551
ENSMUST00000231167,687
ENSMUST00000328503,789
ENSMUST00000247059,565
ENSMUST00000328504,1113
ENSMUST00000328505,1181
ENSMUST00000328535,1528
ENSMUST00000328506,481
ENSMUST00000247041,680
ENSMUST00000328507,623
ENSMUST00000328502,1258
ENSMUST00000328508,711
ENSMUST00000328509,827
ENSMUST00000328510,628
ENSMUST00000328511,995
ENSMUST00000328512,418
ENSMUST00000328513,732
ENSMUST00000328514,899
ENSMUST00000328516,706
ENSMUST00000328515,970
ENSMUST00000187706,1650
ENSMUST00000328517,1161
ENSMUST00000328518,660
ENSMUST00000328536,1096
ENSMUST00000328519,1027
ENSMUST00000328520,363
ENSMUST00000328521,480
ENSMUST00000328522,710
ENSMUST00000328537,1303
ENSMUST00000328523,401
ENSMUST00000187967,489
ENSMUST00000328524,557
ENSMUST00000328525,438
ENSMUST00000328538,863
ENSMUST00000190683,1428
ENSMUST00000328526,453
ENSMUST00000328539,838
ENSMUST00000328527,497
ENSMUST00000328540,399
ENSMUST00000328528,634
ENSMUST00000328529,473
ENSMUST00000328530,702
ENSMUST00000328531,563
ENSMUST00000328532,348
ENSMUST00000328533,416
ENSMUST00000328534,349
ENSMUST00000230386,311
ENSMUST00000175398,133
ENSMUST00000109100,3187
ENSMUST00000230608,683
ENSMUST00000128352,658
ENSMUST00000150641,4065
ENSMUST00000130575,2740
ENSMUST00000138036,2993
ENSMUST00000140806,1000
ENSMUST00000145482,3308
ENSMUST00000136980,3047
ENSMUST000000237453,2619
ENSMUST00000118287,3129
ENSMUST00000139330,906
ENSMUST00000153692,818
ENSMUST00000124275,590
ENSMUST00000134034,891
ENSMUST00000150636,892
ENSMUST00000126955,780
ENSMUST000000812244,4137
ENSMUST00000120633,4290
ENSMUST000000882333,4423
ENSMUST00000139767,618
ENSMUST00000140368,760
ENSMUST00000229316,434
ENSMUST00000179471,107
ENSMUST00000339692,522
ENSMUST000000237495,2452
ENSMUST00000160635,871
ENSMUST00000161250,1148
ENSMUST00000229392,577
ENSMUST00000161778,901
ENSMUST00000159209,944
ENSMUST00000162624,781
ENSMUST00000159531,939
ENSMUST00000162274,621
ENSMUST00000231147,689
ENSMUST00000160454,852
ENSMUST00000231173,888
ENSMUST00000231179,220
ENSMUST00000282806,783
ENSMUST000000237474,4853
ENSMUST00000161004,336
ENSMUST00000160500,325
ENSMUST00000161948,506
ENSMUST00000159738,1712
ENSMUST00000379406,2671
ENSMUST00000379405,540
ENSMUST00000229706,2176
ENSMUST00000229053,2278
ENSMUST00000040313,1276
ENSMUST00000229827,4628
ENSMUST00000229161,401
ENSMUST00000023750,4661
ENSMUST00000230837,11480
ENSMUST00000231171,4168
ENSMUST00000231211,881
ENSMUST00000229214,605
ENSMUST00000230603,1318
ENSMUST00000178090,475
ENSMUST00000325672,832
ENSMUST00000325674,651
ENSMUST00000325669,653
ENSMUST00000325679,675
ENSMUST00000325678,660
ENSMUST00000325667,1024
ENSMUST00000325671,749
ENSMUST00000325670,622
ENSMUST00000325668,747
ENSMUST00000325675,976
ENSMUST00000325677,675
ENSMUST00000325676,952
ENSMUST00000325673,1346
ENSMUST00000023752,1419
ENSMUST00000326060,401
ENSMUST00000169082,1797
ENSMUST00000229728,1415
ENSMUST00000231163,831
ENSMUST00000230998,1739
ENSMUST00000229264,443
ENSMUST00000230075,1427
ENSMUST00000023754,2060
ENSMUST00000171702,3052
ENSMUST000000237562,2933
ENSMUST00000165745,962
ENSMUST00000169700,433
ENSMUST00000170369,4475
ENSMUST00000168065,1031
ENSMUST00000171017,1220
ENSMUST00000169810,834
ENSMUST00000168976,653
ENSMUST00000165730,550
ENSMUST00000164983,702
ENSMUST00000168834,687
ENSMUST00000171908,605
ENSMUST00000109581,374
ENSMUST00000340710,322
ENSMUST00000315526,737
ENSMUST00000315537,661
ENSMUST00000315543,773
ENSMUST00000315538,802
ENSMUST00000315544,695
ENSMUST00000315542,702
ENSMUST00000315541,705
ENSMUST00000315540,884
ENSMUST00000315539,944
ENSMUST00000315536,1226
ENSMUST00000315535,1112
ENSMUST00000315533,872
ENSMUST00000315534,623
ENSMUST00000315532,488
ENSMUST00000315531,707
ENSMUST00000315529,681
ENSMUST00000315530,602
ENSMUST00000315528,737
ENSMUST00000315527,866
ENSMUST00000315733,277
ENSMUST00000023758,4114
ENSMUST00000226291,715
ENSMUST00000228012,638
ENSMUST00000228185,1818
ENSMUST00000228610,929
ENSMUST00000227670,2788
ENSMUST00000316032,512
ENSMUST00000316031,720
ENSMUST00000023759,3307
ENSMUST00000229236,1842
ENSMUST00000228984,322
ENSMUST00000229845,378
ENSMUST00000230530,712
ENSMUST00000229968,810
ENSMUST00000230748,700
ENSMUST00000229686,739
ENSMUST00000230504,252
ENSMUST00000311696,1319
ENSMUST00000311697,918
ENSMUST00000311702,710
ENSMUST00000161529,777
ENSMUST00000311698,903
ENSMUST00000311718,584
ENSMUST00000311717,540
ENSMUST00000311716,769
ENSMUST00000311713,1246
ENSMUST00000311710,685
ENSMUST00000311705,594
ENSMUST00000311704,819
ENSMUST00000311703,1046
ENSMUST00000311701,831
ENSMUST00000311700,920
ENSMUST00000311699,859
ENSMUST00000311694,561
ENSMUST00000311692,717
ENSMUST00000311689,579
ENSMUST00000311690,623
ENSMUST00000311715,832
ENSMUST00000311708,684
ENSMUST00000311706,992
ENSMUST00000311695,579
ENSMUST00000311712,1553
ENSMUST00000311711,894
ENSMUST00000311709,653
ENSMUST00000311707,754
ENSMUST00000311693,608
ENSMUST00000311691,570
ENSMUST00000311714,735
ENSMUST000000237603,2861
ENSMUST00000162194,1515
ENSMUST00000161768,458
ENSMUST00000023761,2090
ENSMUST00000238530,408
ENSMUST000001090351,2775
ENSMUST00000176248,1883
ENSMUST000000237623,2096
ENSMUST00000176970,819
ENSMUST00000175876,884
ENSMUST00000176627,447
ENSMUST00000265676,1204
ENSMUST00000168951,928
ENSMUST00000109024,4109
ENSMUST00000073691,4243
ENSMUST00000172119,506
ENSMUST00000230033,405
ENSMUST00000231121,448
ENSMUST00000171450,2680
ENSMUST00000083709,107
ENSMUST00000170206,294
ENSMUST00000169887,591
ENSMUST00000331575,392
ENSMUST00000228976,511
ENSMUST00000378040,602
ENSMUST00000378038,390
ENSMUST00000230732,1245
ENSMUST00000378041,597
ENSMUST00000378023,406
ENSMUST00000378019,390
ENSMUST00000378017,614
ENSMUST00000378042,597
ENSMUST00000378020,471
ENSMUST00000378039,341
ENSMUST00000378035,1764
ENSMUST00000378021,558
ENSMUST00000378018,444
ENSMUST00000378043,1468
ENSMUST00000378044,591
ENSMUST00000378045,689
ENSMUST00000378022,429
ENSMUST00000378030,506
ENSMUST00000378024,427
ENSMUST00000378025,480
ENSMUST00000378031,355
ENSMUST00000378026,508
ENSMUST00000378032,329
ENSMUST00000378029,639
ENSMUST00000378027,438
ENSMUST00000378034,476
ENSMUST00000378033,565
ENSMUST00000378028,493
ENSMUST00000378037,428
ENSMUST00000378036,407
ENSMUST00000378499,1786
ENSMUST00000378500,1276
ENSMUST00000378501,1096
ENSMUST00000229366,746
ENSMUST00000230043,805
ENSMUST00000038391,268
ENSMUST00000230686,1314
ENSMUST00000230306,473
ENSMUST000000626315,759
ENSMUST00000100209,9320
ENSMUST00000179575,915
ENSMUST00000378257,1360
ENSMUST00000180309,1057
ENSMUST00000177831,666
ENSMUST00000378255,1103
ENSMUST00000378256,680
ENSMUST00000378254,688
ENSMUST00020183371,135
ENSMUST000000576326,4196
ENSMUST00000100206,6530
ENSMUST00000230956,2192
ENSMUST00000229553,1420
ENSMUST00000229891,4207
ENSMUST00000231160,3935
ENSMUST00000230521,1499
ENSMUST00000229426,606
ENSMUST00000231128,643
ENSMUST00000188271,1404
ENSMUST00000314986,622
ENSMUST000001002030,8914
ENSMUST000000237684,4320
ENSMUST00000230733,371
ENSMUST00000230619,743
ENSMUST00000135658,714
ENSMUST00000262811,367
ENSMUST00000230449,1867
ENSMUST00000229204,536
ENSMUST00000354276,803
ENSMUST00000229080,458
ENSMUST00000247314,525
ENSMUST000000237691,2365
ENSMUST00000163855,831
ENSMUST00000171869,550
ENSMUST00000165804,383
ENSMUST00000166809,426
ENSMUST00000172154,604
ENSMUST00000169408,705
ENSMUST00000168103,861
ENSMUST00000166435,312
ENSMUST00000247281,1943
ENSMUST00000096200,1362
ENSMUST00000230901,931
ENSMUST00000230632,281
ENSMUST00000230472,674
ENSMUST00000229574,646
ENSMUST00000229217,742
ENSMUST00000230252,333
ENSMUST00000231166,769
ENSMUST00000067752,1946
ENSMUST00000229588,1001
ENSMUST00000230018,449
ENSMUST00000075420,1652
ENSMUST00000252682,458
ENSMUST00000364737,1976
ENSMUST00000364736,2163
ENSMUST00000364740,1202
ENSMUST00000364738,1921
ENSMUST00000364739,1824
ENSMUST00000364741,979
ENSMUST00000075675,1501
ENSMUST00000175929,788
ENSMUST00000088142,1800
ENSMUST00000176287,1800
ENSMUST00000175683,507
ENSMUST00000177211,555
ENSMUST000000237742,3025
ENSMUST00000138843,4415
ENSMUST00000124324,718
ENSMUST00000140535,709
ENSMUST00000123461,709
ENSMUST00000136168,393
ENSMUST00000154331,389
ENSMUST00000154676,387
ENSMUST00000132119,2608
ENSMUST00000148928,2320
ENSMUST00000321391,459
ENSMUST00020182959,110
ENSMUST00000180953,2312
ENSMUST00000325625,1030
ENSMUST00000325626,1069
ENSMUST00000325627,367
ENSMUST00000325630,786
ENSMUST00000325629,615
ENSMUST00000325628,423
ENSMUST000000370010,2502
